sangre_ppm_di,sangre_ppm_dd,sangre_ppm_ti,sangre_ppm_td,conductividad_ms_cm_di,conductividad_ms_cm_dd,conductividad_ms_cm_ti,conductividad_ms_cm_td,media_de_los_flujos_kg_min_di,media_de_los_flujos_kg_min_dd,media_de_los_flujos_kg_min_ti,media_de_los_flujos_kg_min_td,flujos_maximos_kg_min_di,flujos_maximos_kg_min_dd,flujos_maximos_kg_min_ti,flujos_maximos_kg_min_td,producciones_kg_di,producciones_kg_dd,producciones_kg_ti,producciones_kg_td,health_anomaly_score,health_anomaly_label
0.0,0.0,0.0,0.0,4.71,4.58,4.6,4.87,1.38,1.62,1.62,1.68,1.92,2.28,2.04,2.04,4.58,4.27,2.72,6.08,0.5343646923074734,1
0.0,0.0,0.0,0.0,4.33,4.37,4.14,4.51,1.2,1.68,1.74,1.68,1.8,2.16,2.28,2.1,2.59,2.33,1.54,3.24,0.5342679380714733,1
0.0,0.0,0.0,0.0,4.91,4.72,4.74,4.99,1.32,1.62,1.38,1.74,1.68,2.28,1.86,2.22,4.84,4.35,2.85,6.32,0.6695257509770765,1
0.0,0.0,0.0,0.0,4.52,4.46,4.35,4.56,1.32,1.62,1.68,1.56,1.8,2.16,2.1,2.04,2.53,2.28,1.56,3.13,0.5701465975687989,1
0.0,0.0,0.0,0.0,5.0,4.94,4.73,5.16,1.2,1.38,1.44,1.56,1.8,1.92,1.92,1.98,2.18,1.93,1.46,2.82,0.4798885087683171,1
0.0,0.0,0.0,0.0,4.94,4.7,4.77,5.03,1.32,1.56,1.68,1.62,1.74,2.1,2.1,2.04,3.09,2.93,1.81,3.87,0.4714916353379882,1
0.0,0.0,0.0,0.0,4.77,4.79,0.0,0.0,1.26,1.56,0.0,0.0,1.68,2.1,0.0,0.0,4.2,3.75,0.0,0.0,1.160604086005823,1
0.0,0.0,0.0,0.0,3.99,4.19,4.74,5.04,1.26,1.38,1.8,1.68,1.74,1.86,2.28,2.1,1.79,1.7,3.06,7.35,1.786241125140578,-1
0.0,0.0,0.0,0.0,4.51,4.51,5.31,4.62,1.38,1.62,1.56,1.56,1.8,2.28,1.92,2.04,3.79,3.47,1.79,4.35,0.7074777513898663,1
0.0,0.0,0.0,0.0,4.52,4.54,5.12,4.65,1.38,1.68,1.56,1.5,1.92,2.22,2.1,1.98,2.97,2.69,1.12,3.54,0.7352880802347707,1
0.0,0.0,0.0,0.0,4.77,4.73,5.39,4.94,1.62,1.62,1.56,1.56,2.1,2.16,2.04,2.04,3.55,3.27,1.43,4.45,0.6431763466021476,1
0.0,0.0,0.0,0.0,4.85,4.8,5.29,4.96,1.56,1.8,1.68,1.68,2.28,2.34,2.16,2.16,3.92,3.53,1.82,4.88,0.5643904486013185,1
0.0,0.0,0.0,0.0,4.86,4.73,5.38,5.13,1.44,1.56,1.62,1.68,2.04,1.98,2.16,2.1,3.7,3.28,1.94,4.51,0.6243487016908853,1
0.0,0.0,0.0,0.0,4.9,4.72,5.32,5.22,1.32,1.68,1.74,1.8,1.8,2.34,2.16,2.22,3.34,3.07,1.88,4.33,0.5963874546696556,1
0.0,0.0,0.0,0.0,4.9,4.8,4.99,5.08,1.32,1.68,1.62,1.68,1.68,2.22,2.1,2.16,3.29,3.1,1.86,4.33,0.4474119620820384,1
0.0,0.0,0.0,0.0,4.91,4.9,5.23,5.39,1.32,1.62,1.92,1.74,1.8,2.1,2.46,2.34,4.35,4.55,3.06,7.18,0.8657778523322583,1
0.0,0.0,0.0,0.0,4.47,4.55,4.4,4.61,1.26,1.44,1.62,1.62,1.8,1.98,2.04,2.16,2.71,2.63,1.65,3.76,0.5821499368637386,1
0.0,0.0,0.0,0.0,5.05,4.94,4.92,5.32,1.26,1.44,1.56,1.62,1.74,1.98,1.92,2.1,2.53,2.32,1.31,3.31,0.49147008894940614,1
0.0,0.0,0.0,0.0,5.08,5.01,4.77,5.31,1.14,1.32,1.56,1.5,1.68,1.98,1.98,2.04,2.17,1.95,1.24,2.76,0.5105921429888958,1
0.0,0.0,0.0,0.0,5.22,5.01,4.81,5.33,1.26,1.5,1.44,1.56,1.62,1.98,1.8,1.98,2.51,2.38,1.46,3.26,0.5544211705741698,1
0.0,0.0,0.0,0.0,4.93,4.96,4.47,5.34,1.32,1.68,1.32,1.74,1.8,2.28,1.8,2.22,3.86,3.44,2.17,4.89,0.5744835887413291,1
0.0,0.0,0.0,0.0,4.7,4.76,4.48,4.82,1.32,1.38,1.38,1.62,1.74,1.98,1.92,2.16,2.29,1.94,1.25,2.63,0.5459222787912213,1
0.0,0.0,0.0,0.0,5.02,4.98,4.9,5.4,1.32,1.62,1.56,1.8,1.74,2.28,2.04,2.16,3.18,2.87,1.81,3.8,0.5023486615230617,1
0.0,0.0,0.0,0.0,5.01,4.96,4.88,5.25,1.08,1.44,1.32,1.74,1.5,2.04,1.8,2.22,2.62,2.57,1.71,3.48,0.6770070181081497,1
0.0,0.0,0.0,0.0,4.97,5.0,4.81,5.25,1.44,1.92,1.56,1.86,1.86,2.34,2.04,2.46,4.55,3.97,2.56,5.6,0.6081239905373745,1
0.0,0.0,0.0,0.0,4.89,4.81,0.0,5.0,1.26,1.74,0.0,1.68,1.74,2.34,0.0,2.04,4.76,4.28,0.0,6.12,0.7509911499635722,1
0.0,0.0,0.0,0.0,4.82,4.79,5.35,5.08,1.26,1.68,1.92,1.8,1.68,2.34,2.34,2.28,3.93,3.71,3.14,5.2,0.7720031541921956,1
0.0,0.0,0.0,0.0,4.77,4.73,4.97,4.89,1.14,1.56,1.2,1.62,1.62,2.1,1.86,2.04,2.17,2.18,0.72,3.02,0.6005435440628732,1
0.0,0.0,0.0,0.0,4.58,4.59,4.94,4.78,1.32,1.74,1.44,1.8,1.68,2.22,1.98,2.34,2.68,2.5,0.84,3.48,0.7139204313703145,1
0.0,0.0,0.0,0.0,4.71,4.74,4.93,4.92,1.38,1.44,1.44,1.62,1.8,2.04,1.92,2.1,2.65,2.31,0.92,3.29,0.5608012722438517,1
0.0,0.0,0.0,0.0,4.86,4.81,5.13,4.96,1.14,1.5,1.26,1.62,1.68,1.98,1.68,2.16,2.4,2.22,0.94,3.3,0.5893205734131459,1
0.0,0.0,0.0,0.0,5.06,5.02,5.08,5.27,1.32,1.62,1.5,1.68,2.1,2.34,2.1,2.1,3.02,2.77,1.25,3.93,0.6975181024053533,1
0.0,0.0,0.0,0.0,4.8,4.8,5.17,5.0,1.32,1.8,1.62,1.74,1.74,2.34,2.1,2.16,4.34,4.12,2.31,5.75,0.5121736550958881,1
0.0,0.0,0.0,0.0,4.77,4.75,4.34,4.97,1.26,1.56,1.68,1.74,1.86,2.1,2.7,2.34,2.87,2.73,1.86,3.82,0.9501733336138669,1
0.0,0.0,0.0,0.0,5.04,5.02,0.0,5.26,1.5,1.86,0.0,1.8,2.04,2.58,0.0,2.22,4.84,4.39,0.0,5.96,0.7665132435730764,1
0.0,0.0,0.0,0.0,4.48,4.62,5.53,4.81,1.2,1.5,1.92,1.62,1.8,2.04,2.34,2.1,1.55,1.37,2.94,1.89,1.034333307344755,1
0.0,0.0,0.0,0.0,4.75,4.75,4.64,5.09,1.38,1.8,1.5,1.8,1.86,2.34,1.92,2.28,3.07,2.66,1.37,3.78,0.6056986698089597,1
0.0,0.0,0.0,0.0,4.59,4.67,4.72,4.91,1.38,1.68,1.62,1.62,1.8,2.16,1.98,2.04,5.04,4.59,2.94,6.46,0.49291795437548486,1
0.0,0.0,0.0,0.0,4.36,4.41,4.18,4.47,1.2,1.38,1.5,1.5,1.68,1.86,1.92,1.92,1.88,1.69,0.94,2.13,0.7222153591232894,1
0.0,0.0,0.0,0.0,4.63,4.61,4.27,4.78,1.26,1.62,1.38,1.74,1.68,2.22,1.8,2.16,3.42,3.06,1.79,4.45,0.5272013918629301,1
0.0,0.0,0.0,0.0,5.04,5.02,4.91,5.34,1.26,1.8,1.44,1.62,1.68,2.52,1.92,2.1,4.24,3.76,2.28,5.37,0.7338220935978771,1
0.0,0.0,0.0,0.0,4.94,4.86,4.63,5.15,1.32,1.62,1.5,1.68,1.68,2.4,2.04,2.04,3.14,2.95,1.81,4.09,0.4936590763190935,1
0.0,0.0,0.0,0.0,4.96,4.94,4.95,5.06,1.56,1.86,1.62,1.68,1.98,2.46,2.04,2.16,5.44,5.04,3.34,7.18,0.6961198637645115,1
0.0,0.0,0.0,0.0,4.46,4.6,4.54,4.69,1.26,1.74,1.56,1.74,1.74,2.22,1.92,2.16,3.35,3.24,1.92,4.51,0.47183727810309506,1
0.0,0.0,0.0,0.0,4.9,4.99,4.63,4.97,1.38,1.5,1.38,1.44,1.8,2.04,1.98,1.86,3.08,2.95,2.19,4.4,0.7239696493984031,1
0.0,0.0,0.0,0.0,5.07,5.05,4.25,5.12,1.44,1.62,1.56,1.62,1.86,2.1,2.1,2.04,3.36,3.28,2.06,4.58,0.6587469506775142,1
0.0,0.0,0.0,0.0,5.01,5.0,0.0,5.19,1.38,1.8,0.0,1.74,2.04,2.4,0.0,2.22,5.73,4.76,0.0,7.86,0.8512492932283143,1
0.0,0.0,0.0,0.0,4.69,4.75,5.25,4.87,1.14,1.38,1.92,1.5,1.56,1.8,2.4,1.98,1.63,1.38,3.44,1.94,0.8680861372949332,1
0.0,0.0,0.0,0.0,4.77,4.71,5.35,5.0,1.44,1.68,1.44,1.74,1.86,2.22,2.04,2.34,4.77,4.24,1.24,5.84,0.8707790995426474,1
0.0,0.0,474.0,0.0,4.35,4.46,5.74,4.61,1.2,1.38,1.2,1.56,1.74,1.92,1.8,2.04,2.07,1.9,0.61,2.63,2.25873896278001,-1
0.0,0.0,0.0,0.0,5.14,5.02,5.03,5.31,1.38,1.8,1.5,1.92,1.86,2.4,2.04,2.4,3.83,3.46,0.92,4.81,0.784267419489308,1
0.0,0.0,0.0,0.0,4.86,4.88,5.37,5.12,1.26,1.56,1.56,1.68,1.8,2.1,1.98,2.22,3.59,3.08,1.38,4.34,0.5769649762985805,1
0.0,0.0,0.0,0.0,5.16,5.16,5.58,5.33,1.62,1.86,1.86,1.92,2.16,2.34,2.34,2.46,5.55,4.81,2.6,6.7,0.9168127071543388,1
0.0,0.0,0.0,0.0,5.17,4.96,5.15,4.88,1.62,1.74,1.8,1.68,2.52,2.28,2.16,2.1,5.4,5.55,3.41,8.26,0.9810619109378205,1
0.0,0.0,0.0,0.0,4.84,4.81,4.76,5.09,1.5,2.1,1.68,2.04,1.98,2.64,2.16,2.58,5.24,4.58,2.77,6.58,0.8576569540605374,1
0.0,0.0,0.0,0.0,4.5,4.66,4.56,4.51,1.32,1.62,1.5,1.56,2.16,2.28,1.98,2.04,2.47,2.25,1.44,3.21,0.717337120232804,1
0.0,0.0,0.0,0.0,4.99,5.03,4.74,5.14,1.5,1.74,1.68,1.8,2.34,2.28,2.28,2.28,2.29,2.41,1.42,3.47,0.8806538014979356,1
0.0,0.0,0.0,0.0,5.39,5.11,5.19,5.55,1.38,1.74,1.62,1.74,1.86,2.34,2.1,2.16,3.93,3.2,1.85,4.39,0.7133180965885104,1
0.0,0.0,0.0,0.0,5.13,5.03,0.0,5.2,1.38,1.8,0.0,1.74,1.8,2.4,0.0,2.22,2.74,2.53,0.0,3.53,1.1599157394073139,1
0.0,0.0,0.0,0.0,5.46,5.08,5.92,5.32,1.68,1.8,2.04,1.86,2.22,2.4,2.64,2.52,5.68,5.29,2.98,7.35,0.9661121976150742,1
0.0,0.0,0.0,0.0,4.98,4.7,4.78,5.04,1.5,1.86,1.8,1.8,1.98,2.4,2.4,2.28,4.41,4.01,1.77,5.71,0.5995506343156689,1
0.0,0.0,0.0,0.0,5.05,4.81,5.12,5.26,1.5,1.86,1.8,1.98,2.4,2.52,2.22,2.58,4.78,4.92,2.27,7.03,0.943669127424517,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,5.0,4.74,4.91,5.04,1.44,1.86,1.86,1.86,1.86,2.46,2.34,2.28,4.44,4.26,2.18,5.96,0.5960651789556127,1
0.0,0.0,0.0,0.0,4.98,4.63,4.56,5.08,1.38,1.92,1.68,1.8,2.04,2.52,2.16,2.22,5.08,4.18,2.69,6.62,0.641668759749097,1
0.0,0.0,0.0,0.0,5.1,4.68,4.62,5.13,1.74,1.86,1.8,1.86,2.46,2.28,2.34,2.34,6.36,5.06,3.65,7.74,1.0148771936807486,1
0.0,0.0,0.0,0.0,4.88,4.66,4.56,5.06,1.44,1.8,1.86,1.92,1.86,2.34,2.34,2.52,3.75,3.33,1.85,4.98,0.7011828986470487,1
0.0,0.0,0.0,0.0,5.04,4.83,4.56,5.2,1.44,1.92,1.5,1.74,1.92,2.52,1.92,2.28,5.81,5.08,3.01,7.23,0.7375717391868368,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,4.72,4.72,4.42,4.97,1.32,1.56,1.62,1.62,1.86,2.1,2.1,2.1,3.26,2.77,1.81,3.98,0.47189741274628894,1
0.0,0.0,0.0,0.0,4.85,4.97,4.89,5.26,1.32,1.68,1.74,1.68,2.4,2.22,2.28,2.04,3.6,3.02,1.69,4.44,0.6490861235288277,1
0.0,0.0,0.0,0.0,4.98,4.9,4.22,5.26,1.38,1.8,1.74,1.86,1.86,2.58,2.28,2.4,3.31,2.86,1.97,4.18,0.807217862330252,1
0.0,0.0,0.0,0.0,4.73,4.78,4.42,4.96,1.32,1.62,1.44,1.62,1.8,2.28,2.22,1.98,2.1,1.92,1.33,2.63,0.7587601426206836,1
0.0,0.0,0.0,0.0,5.04,4.97,4.95,5.27,1.56,1.74,1.68,1.8,2.22,2.28,2.34,2.28,3.79,3.31,2.1,4.74,0.4928132291378332,1
0.0,0.0,0.0,0.0,4.98,4.96,4.9,5.12,1.44,1.62,1.5,1.74,2.58,2.34,1.98,2.22,3.31,2.95,1.85,4.25,0.841373497353181,1
0.0,0.0,0.0,0.0,5.17,5.05,5.1,5.38,1.68,1.68,1.74,1.74,2.28,2.28,2.16,2.16,3.76,3.32,2.07,4.67,0.566652469589545,1
,,,,,,,,,,,,,,,,,,,,1.4901161193847656e-08,1
0.0,0.0,0.0,0.0,4.78,4.84,4.81,5.07,1.62,1.62,1.74,1.74,2.4,2.1,2.28,2.16,3.41,3.21,1.84,4.57,0.6052255466800652,1
0.0,0.0,0.0,0.0,4.72,4.72,4.6,4.79,1.32,1.5,1.5,1.56,1.8,1.92,2.04,1.86,2.04,1.76,1.07,2.46,0.6348339040537543,1
0.0,0.0,0.0,0.0,5.11,5.0,4.8,5.19,1.5,1.86,1.5,1.74,2.1,2.52,1.98,2.46,4.74,4.17,2.59,5.78,0.7141241209851733,1
0.0,0.0,0.0,0.0,4.9,4.76,4.67,5.1,1.32,1.56,1.56,1.8,1.74,2.58,2.1,2.28,2.34,1.99,1.32,2.88,0.8859002275399164,1
0.0,0.0,0.0,0.0,4.95,4.89,4.73,5.19,1.38,1.62,1.5,1.68,2.04,2.22,1.92,2.22,3.93,3.52,2.18,5.14,0.5352619487794261,1
0.0,0.0,0.0,0.0,4.77,4.75,0.0,5.07,1.2,1.68,0.0,1.74,1.74,2.4,0.0,2.28,2.91,2.53,0.0,3.71,1.0958092832704494,1
0.0,0.0,0.0,0.0,4.92,4.81,5.15,5.09,1.32,1.68,1.98,1.74,1.8,2.28,2.4,2.16,2.25,2.19,2.48,2.97,0.9743696122063106,1
0.0,0.0,0.0,0.0,4.78,5.01,5.33,5.05,1.38,1.5,1.56,1.56,1.86,2.04,2.04,2.1,2.47,2.34,1.26,3.2,0.6301675592416836,1
0.0,0.0,0.0,0.0,4.61,4.66,4.7,4.78,1.5,1.5,1.5,1.62,1.98,2.04,1.98,2.04,3.32,3.1,1.41,4.21,0.6032615781934287,1
0.0,0.0,0.0,0.0,4.56,4.52,0.0,4.75,1.5,1.8,0.0,1.56,2.16,2.28,0.0,2.1,4.84,4.33,0.0,6.21,0.8452433021918827,1
0.0,0.0,0.0,0.0,4.47,4.52,5.29,4.68,1.44,1.74,2.1,1.68,1.98,2.34,2.64,2.1,2.0,1.77,2.72,2.47,1.15048101491731,1
0.0,0.0,0.0,0.0,4.86,4.72,4.7,5.08,1.38,1.8,1.56,1.74,1.92,2.4,2.04,2.22,2.51,2.99,1.34,4.26,0.6617803704859371,1
0.0,0.0,0.0,0.0,4.99,4.77,4.84,5.03,1.44,1.62,1.56,1.56,1.86,2.1,1.98,1.98,3.86,2.98,1.64,4.32,0.5784385575384933,1
0.0,0.0,0.0,0.0,4.99,4.64,5.04,5.17,1.38,1.98,1.62,1.74,1.8,2.7,2.16,2.22,4.72,4.24,2.38,5.98,0.7237331412828057,1
0.0,0.0,0.0,0.0,4.86,4.5,4.84,5.03,1.38,1.86,1.56,1.8,1.92,2.58,2.04,2.28,3.95,3.52,1.87,5.15,0.7486946879650758,1
0.0,0.0,0.0,0.0,4.64,4.59,4.92,4.94,1.38,1.74,1.8,1.74,1.8,2.34,2.22,2.22,4.1,4.09,2.51,5.71,0.5148314161056587,1
0.0,0.0,0.0,0.0,4.44,4.33,4.51,4.69,1.44,1.62,1.68,1.8,1.8,2.1,2.16,2.28,2.61,2.38,1.33,3.31,0.7074549423517482,1
0.0,0.0,0.0,0.0,4.89,4.71,5.01,5.15,1.56,1.74,1.74,1.86,2.04,2.34,2.34,2.4,3.27,3.11,1.77,4.33,0.6073716906983033,1
0.0,0.0,0.0,0.0,4.65,4.72,4.82,4.91,1.68,1.68,1.62,1.86,2.28,2.16,2.1,2.34,3.73,3.15,1.93,4.54,0.6544170683334833,1
0.0,0.0,0.0,0.0,4.56,4.7,4.86,4.98,1.68,1.8,1.62,1.86,2.34,2.4,2.16,2.22,2.6,2.63,1.58,3.64,0.7941265868104204,1
0.0,0.0,0.0,0.0,4.61,4.56,4.85,4.88,1.56,1.8,1.68,1.74,2.1,2.4,2.1,2.28,3.3,2.33,1.61,3.33,0.7834077816762959,1
0.0,0.0,0.0,0.0,4.56,4.49,4.83,4.81,1.74,1.92,1.68,2.04,2.34,2.58,2.16,2.58,4.55,3.54,2.23,4.85,1.1245529426970837,1
0.0,0.0,0.0,0.0,4.42,4.33,4.34,4.47,1.38,1.5,1.5,1.68,1.86,2.1,1.98,2.16,2.27,1.83,1.14,2.42,0.7166813032246387,1
0.0,0.0,0.0,0.0,4.95,4.87,5.06,5.23,1.56,1.74,1.68,1.8,2.1,2.28,2.22,2.34,4.32,3.25,2.18,4.85,0.5674182573999975,1
0.0,0.0,0.0,0.0,4.83,4.67,5.0,2.35,1.56,1.68,1.8,0.12,2.04,2.34,2.28,0.42,4.57,3.38,4.84,0.05,1.715892928430047,1
0.0,0.0,0.0,0.0,4.95,4.72,6.82,5.15,1.44,1.86,1.74,1.74,2.16,2.34,2.16,2.28,5.08,3.88,2.6,5.52,1.2071935777723188,1
0.0,0.0,0.0,0.0,4.17,4.19,5.52,4.41,1.38,1.32,0.78,1.5,1.92,1.86,1.86,2.04,1.82,1.26,0.49,1.8,1.1727014652423429,1
0.0,0.0,0.0,0.0,4.57,4.46,4.66,4.59,1.38,1.5,0.66,1.62,1.98,1.98,1.5,2.04,2.33,1.86,0.42,2.65,1.0798717722036535,1
0.0,0.0,0.0,0.0,4.56,4.52,5.25,4.7,1.38,1.38,1.14,1.56,1.92,1.86,1.92,1.92,2.47,1.79,0.68,2.64,0.8273298683269686,1
0.0,0.0,0.0,0.0,4.97,4.72,5.04,2.21,1.56,1.62,1.68,0.36,2.22,2.16,2.16,0.78,3.14,2.49,3.59,0.15,1.2711614825371025,1
0.0,0.0,0.0,0.0,5.03,4.87,0.0,5.15,1.62,1.92,0.0,1.62,2.28,2.58,0.0,2.1,5.69,4.38,0.0,5.99,0.7924542651188746,1
0.0,0.0,0.0,0.0,5.13,5.03,0.0,5.29,1.68,1.74,0.0,1.68,2.58,2.22,0.0,2.16,7.35,4.81,0.0,7.23,1.2133874067404085,1
0.0,0.0,0.0,0.0,4.49,4.5,7.17,4.5,1.14,1.32,0.78,1.5,1.56,1.86,2.34,1.86,2.11,1.72,0.67,2.42,1.5647166243943729,1
0.0,0.0,0.0,0.0,4.76,4.97,0.0,5.2,1.74,1.8,0.0,1.74,2.4,2.28,0.0,2.22,5.73,4.07,0.0,6.15,0.9252190942200146,1
0.0,0.0,0.0,0.0,4.36,4.72,9.38,4.77,1.2,1.44,1.86,1.56,1.86,2.04,2.58,1.98,3.22,2.42,1.97,3.63,2.4162758924977608,-1
0.0,0.0,0.0,0.0,4.91,4.86,6.78,5.03,1.26,1.56,1.02,1.56,1.8,2.04,1.8,1.98,3.05,2.59,0.54,3.89,1.2480811901613422,1
0.0,0.0,0.0,0.0,4.6,4.84,5.9,4.91,1.62,1.68,1.26,1.62,2.28,2.22,1.8,2.04,5.5,4.24,0.69,6.12,1.2764441333976997,1
0.0,0.0,0.0,0.0,4.65,4.55,3.22,4.79,1.14,1.44,0.54,1.56,1.62,2.04,1.14,2.04,2.2,2.13,0.3,2.92,1.1936474271325457,1
0.0,0.0,0.0,0.0,5.18,4.65,4.42,5.24,1.44,1.62,1.5,1.86,1.98,2.4,1.92,2.46,5.34,4.57,1.34,6.89,0.9782325111853067,1
0.0,0.0,0.0,0.0,4.66,4.56,4.29,4.72,1.26,1.5,1.2,1.68,1.74,2.04,1.8,2.1,2.15,1.93,0.67,2.6,0.6336364694092411,1
0.0,0.0,0.0,0.0,5.12,4.87,4.84,5.21,1.44,1.74,1.68,1.92,2.1,2.28,2.16,2.46,4.5,3.58,1.27,5.96,0.7902891433014201,1
0.0,0.0,0.0,0.0,4.63,4.66,3.95,4.73,1.38,1.5,1.44,1.56,2.1,2.04,2.16,2.16,2.64,2.13,0.68,3.09,0.7514981274925948,1
0.0,0.0,0.0,0.0,4.96,4.77,4.64,5.2,1.38,1.8,1.5,1.74,1.86,2.22,1.92,2.22,3.58,3.26,1.46,4.91,0.5675538777650357,1
0.0,0.0,0.0,0.0,5.08,4.8,4.71,5.24,1.44,1.62,1.5,1.56,2.04,2.16,1.98,1.98,4.34,3.72,1.63,5.56,0.6988302141512928,1
0.0,0.0,0.0,0.0,4.8,4.46,4.3,5.0,1.38,1.98,1.44,1.74,1.8,2.58,1.92,2.34,3.16,2.78,1.08,3.92,0.8494280238800211,1
0.0,0.0,0.0,0.0,4.93,4.68,4.76,4.87,1.2,0.9,1.14,1.08,1.74,1.44,1.56,1.5,3.38,3.5,4.25,4.17,0.4843264855036547,1
0.0,0.0,0.0,0.0,4.86,4.65,4.65,4.79,1.26,1.08,1.08,1.2,1.86,1.74,1.5,1.62,4.63,4.11,5.58,5.15,0.5161128736625232,1
0.0,0.0,0.0,0.0,4.81,4.56,4.69,4.64,1.32,0.9,1.14,1.14,1.8,1.5,1.56,1.5,3.76,3.36,4.48,4.21,0.41753861451603314,1
0.0,0.0,0.0,0.0,4.62,4.56,4.64,4.67,1.14,0.84,0.96,1.02,1.56,1.38,1.32,1.44,1.93,1.78,2.06,2.05,0.6289291343780009,1
0.0,0.0,0.0,0.0,4.59,4.44,4.51,0.0,1.14,0.9,1.02,0.0,1.56,1.38,1.44,0.0,2.76,2.69,3.24,0.0,0.9073079403131308,1
0.0,0.0,0.0,0.0,4.92,4.63,4.78,5.03,1.26,0.9,1.08,1.26,1.68,1.38,1.56,1.62,3.4,3.2,4.01,6.57,0.9293228758215093,1
0.0,0.0,0.0,0.0,4.82,4.62,4.69,4.77,1.38,1.02,1.08,1.14,1.86,1.5,1.5,1.5,4.16,4.15,5.09,4.29,0.5216964350803341,1
0.0,0.0,0.0,0.0,4.88,4.75,4.86,4.93,1.32,0.96,1.08,1.08,1.92,1.56,1.44,1.62,4.22,3.91,4.86,4.52,0.4634332310795727,1
0.0,0.0,0.0,0.0,4.82,4.59,4.74,4.68,1.32,0.96,1.08,1.14,1.74,1.56,1.44,1.56,4.62,4.59,5.61,5.45,0.4981276190655085,1
0.0,0.0,0.0,0.0,4.71,4.52,4.56,4.56,1.2,0.9,1.02,1.14,1.62,1.38,1.5,1.5,3.25,3.25,3.75,3.63,0.4853322136572723,1
0.0,0.0,0.0,0.0,4.57,4.48,4.62,4.29,1.26,0.96,1.02,1.08,1.74,1.5,1.44,1.44,3.67,3.35,4.32,4.16,0.37126737316103936,1
0.0,0.0,0.0,0.0,4.9,4.69,4.88,4.69,1.32,0.9,1.2,1.14,1.74,1.5,1.56,1.56,3.93,3.63,4.6,4.56,0.4251890945091389,1
0.0,0.0,0.0,0.0,4.78,4.52,4.61,4.25,1.26,1.02,1.08,1.08,1.74,1.56,1.5,1.56,4.47,4.39,5.35,5.5,0.4884184783464818,1
0.0,0.0,0.0,0.0,4.82,4.66,4.69,4.72,1.26,0.96,1.14,1.08,1.68,1.5,1.56,1.5,4.42,3.98,5.2,5.12,0.5039283180881642,1
0.0,0.0,0.0,0.0,4.62,4.4,4.42,4.38,1.14,1.02,1.02,1.08,1.74,1.56,1.5,1.5,3.57,3.46,4.19,4.14,0.41747448632858897,1
0.0,0.0,0.0,0.0,4.75,4.39,4.88,4.47,1.14,1.02,1.02,1.02,1.62,1.62,1.44,1.5,3.92,3.76,4.06,4.44,0.5455713466796618,1
0.0,0.0,0.0,0.0,4.54,4.47,4.67,4.27,1.2,0.6,1.14,1.02,1.68,1.2,1.62,1.5,2.96,3.09,3.37,3.53,0.7066572148808196,1
1069.0,0.0,0.0,0.0,5.03,4.95,5.0,5.18,1.2,0.78,1.02,1.02,1.8,1.44,1.38,1.44,2.39,2.29,2.67,2.47,1.7241561974752546,-1
0.0,0.0,0.0,0.0,4.6,4.47,4.5,4.58,1.26,0.96,1.02,1.08,1.68,1.56,1.56,1.44,3.41,3.27,3.97,3.94,0.3977960480554554,1
0.0,0.0,0.0,0.0,4.7,4.63,4.61,4.55,1.2,0.84,0.9,1.08,1.68,1.44,1.26,1.5,2.65,2.83,3.19,3.23,0.48109437259476495,1
0.0,0.0,0.0,0.0,4.52,4.43,4.46,4.55,1.26,0.84,0.84,1.08,2.04,1.26,1.2,1.44,2.3,1.98,2.39,2.38,0.7755717751215763,1
0.0,0.0,0.0,0.0,4.73,4.45,4.49,4.16,1.44,0.96,0.84,1.02,1.98,1.44,1.32,1.5,5.06,5.33,6.58,6.32,1.064814501161623,1
0.0,0.0,0.0,0.0,4.57,4.5,4.42,4.6,1.26,0.84,0.96,1.08,1.68,1.26,1.38,1.5,2.86,2.98,3.44,3.15,0.4536387605799915,1
0.0,0.0,0.0,0.0,4.51,4.46,4.45,4.47,1.26,0.78,1.02,1.02,1.74,1.32,1.38,1.5,3.15,3.01,3.71,3.62,0.4929846262586297,1
0.0,0.0,0.0,0.0,4.75,4.58,4.63,4.67,1.2,0.9,1.08,1.14,1.56,1.38,1.44,1.62,3.75,3.7,4.39,4.41,0.5145054679117221,1
750.0,0.0,0.0,0.0,4.31,4.25,4.15,4.17,1.02,0.72,0.96,1.08,1.62,1.38,1.32,1.44,1.54,1.49,1.75,1.8,1.2076359889702606,1
0.0,0.0,0.0,0.0,4.88,4.62,4.62,4.7,1.26,0.9,1.08,1.14,1.8,1.38,1.56,1.62,3.9,3.9,4.63,4.68,0.43605173729099944,1
0.0,0.0,0.0,0.0,4.55,4.49,4.41,4.44,1.2,0.84,0.96,1.02,1.68,1.44,1.44,1.44,3.58,3.54,4.2,4.13,0.4605950210018267,1
0.0,0.0,0.0,0.0,4.87,4.61,4.63,4.65,1.26,0.84,1.02,1.08,1.8,1.44,1.44,1.5,2.82,2.73,3.29,3.27,0.38034029642337014,1
0.0,0.0,0.0,0.0,4.53,4.35,4.44,4.36,1.26,0.78,0.96,1.02,1.68,1.26,1.32,1.5,2.2,2.14,2.41,2.53,0.5594398121231068,1
